product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period
PROD-YH102,Compact Toaster Model 234,Home & Garden,Black+Decker,2020-10-29,310.19,208.45,SUP00068,529,4.5,18
PROD-RZ874,Compact Bed Max 117,Furniture,La-Z-Boy,2016-05-31,1087.33,882.22,SUP00230,586,3.8,38
PROD-AE778,Heavy Duty Toaster Max 476,Home & Garden,Cuisinart,2017-04-14,234.7,190.95,SUP00315,503,3.6,11
PROD-RR479,Sport Shoes Plus 925,Apparel,Under Armour,2022-11-25,263.83,183.22,SUP00365,307,3.6,3
PROD-PX175,Sport Dress Edition 183,Apparel,Adidas,2015-06-22,79.97,59.87,SUP00333,564,3.8,6
PROD-PL833,Digital Camera Elite 119,Electronics,HP,2024-09-16,460.76,303.2,SUP00020,986,3.9,23
PROD-ZQ549,Professional Mixer Pro 257,Home & Garden,OXO,2022-04-16,93.26,58.3,SUP00119,91,4.5,20
PROD-GD718,Outdoor Gloves Series 572,Sports,Columbia,2023-07-26,350.99,256.97,SUP00461,307,4.3,9
PROD-EB736,Smart Laptop Pro 651,Electronics,Lenovo,2018-06-22,670.48,567.42,SUP00380,73,3.5,26
PROD-QC358,Smart Router Max 470,Electronics,HP,2018-11-20,1428.13,1148.64,SUP00235,249,3.1,13
PROD-YS936,Pro Helmet Plus 485,Sports,Adidas,2021-01-08,569.11,414.58,SUP00241,595,2.4,10
PROD-GO921,4K Headphones Max 795,Electronics,Dell,2015-05-20,1337.21,1132.5,SUP00053,797,4.1,29
PROD-LM881,Wireless Smartphone Max 931,Electronics,Sony,2024-01-10,2000.0,1266.89,SUP00311,145,4.5,33
PROD-CZ718,Compact Bookshelf Max 987,Furniture,Wayfair,2023-05-04,1846.13,1490.79,SUP00074,125,3.8,27
PROD-MT630,Comfort T-Shirt Model 529,Apparel,Gap,2017-01-12,105.23,88.47,SUP00410,668,4.1,3
PROD-ND769,Outdoor Helmet Plus 599,Sports,Adidas,2019-05-09,578.49,429.31,SUP00248,440,3.2,3
PROD-IR515,Deluxe Coffee Maker Edition 630,Home & Garden,Miracle-Gro,2023-03-22,461.84,305.63,SUP00443,571,3.9,22
PROD-BJ908,HD Speaker Max 839,Electronics,Samsung,2023-08-11,687.45,421.17,SUP00387,734,4.3,19
PROD-TM196,Comfort Pants Elite 533,Apparel,Nike,2019-01-09,115.03,84.55,SUP00319,121,3.7,4
PROD-UH883,4K Router Edition 566,Electronics,HP,2019-03-12,782.02,474.78,SUP00479,459,4.1,7
PROD-XU980,HD Smartphone Model 576,Electronics,Samsung,2019-01-03,1109.64,786.19,SUP00441,178,4.0,7
PROD-VY904,Essential Science,Books,Simon & Schuster,2021-06-29,6.92,4.63,SUP00272,525,4.4,0
PROD-ND487,HD Router Model 607,Electronics,Nikon,2017-01-03,1073.54,649.39,SUP00172,430,4.2,36
PROD-SA726,Wireless Laptop Plus 251,Electronics,LG,2017-11-01,325.25,221.43,SUP00026,354,4.3,29
PROD-EX888,Slim Fit Pants Plus 917,Apparel,Under Armour,2018-01-15,57.29,48.26,SUP00174,280,4.0,0
PROD-WJ766,Executive Dresser Series 371,Furniture,IKEA,2021-09-21,1758.82,1184.35,SUP00379,215,4.9,36
PROD-AY597,A Guide to Technology,Books,Cambridge,2015-05-10,22.38,17.6,SUP00224,908,4.4,0
PROD-JJ255,Casual T-Shirt Model 228,Apparel,H&M,2015-07-12,148.49,95.76,SUP00133,239,3.1,2
PROD-NK374,4K Monitor Model 979,Electronics,Samsung,2017-06-06,848.09,675.95,SUP00373,196,4.6,22
PROD-RM439,Luxury Sofa Model 891,Furniture,West Elm,2023-12-11,1445.39,1161.63,SUP00290,239,3.9,26
PROD-JY942,Training Dumbbell Set Plus 143,Sports,Spalding,2019-09-28,522.49,442.31,SUP00080,455,3.8,8
PROD-KA240,Sport T-Shirt Edition 934,Apparel,Uniqlo,2017-11-13,206.01,132.9,SUP00339,624,3.9,5
PROD-QR730,Wireless Printer Model 455,Electronics,LG,2017-03-23,1649.82,1361.61,SUP00202,29,4.4,24
PROD-LR835,Essential Toaster Model 868,Home & Garden,Cuisinart,2021-11-27,232.61,150.88,SUP00081,298,4.6,12
PROD-LM472,Executive Bench Pro 152,Furniture,Pottery Barn,2022-11-29,1442.65,1093.91,SUP00403,399,2.1,22
PROD-SM870,Heavy Duty Coffee Maker Max 273,Home & Garden,Bosch,2019-08-12,382.45,272.1,SUP00408,166,2.9,12
PROD-LC497,Comfort Sweater Plus 325,Apparel,Zara,2017-04-27,97.41,80.99,SUP00424,176,4.6,4
PROD-PY601,Performance Basketball X 396,Sports,The North Face,2016-06-21,204.5,160.89,SUP00070,262,3.8,6
PROD-GK534,Comfort Boots Elite 625,Apparel,Zara,2020-03-20,300.0,204.24,SUP00479,124,4.2,3
PROD-HO833,Premium Blender Series 233,Home & Garden,Bosch,2024-09-01,212.48,173.49,SUP00144,1187,4.4,18
PROD-NU497,Premium Sweater Series 717,Apparel,H&M,2022-04-26,123.28,82.04,SUP00096,274,4.0,4
PROD-ZH509,Modern Bench X 801,Furniture,Rooms To Go,2023-04-17,1045.14,659.78,SUP00151,543,4.4,26
PROD-WU610,Rustic Bench Series 950,Furniture,Pottery Barn,2018-04-08,3000.0,2538.97,SUP00235,131,4.4,22
PROD-WV494,Competition Tennis Racket Series 668,Sports,The North Face,2020-06-29,800.0,583.82,SUP00382,363,4.5,5
PROD-HK771,Premium Headphones Edition 909,Electronics,Canon,2022-04-18,337.23,215.52,SUP00436,204,4.3,29
PROD-EO308,Wireless Headphones Edition 316,Electronics,Samsung,2015-03-25,981.6,615.1,SUP00189,146,4.5,12
PROD-NZ673,Comfort Pants Model 252,Apparel,Nike,2021-11-05,127.69,92.36,SUP00263,793,4.7,3
PROD-OI290,Luxury Table X 237,Furniture,IKEA,2020-11-05,1169.7,990.51,SUP00464,845,3.5,57
PROD-NY717,Essential Technology,Books,Pearson,2018-03-13,16.79,12.1,SUP00147,399,4.1,0
PROD-OP239,All-Weather Gloves Max 359,Sports,Wilson,2017-06-17,800.0,675.77,SUP00305,1644,4.6,3
PROD-IP505,Elite Golf Club Model 964,Sports,The North Face,2015-05-17,300.55,183.79,SUP00064,137,4.1,4
PROD-ZF814,Regular Pants Plus 926,Apparel,Zara,2016-09-29,264.15,175.66,SUP00147,278,4.2,1
PROD-HO210,Slim Fit Jeans Pro 195,Apparel,Adidas,2020-10-01,219.37,135.32,SUP00260,265,4.6,5
PROD-OJ389,Deluxe Fan Edition 650,Home & Garden,Cuisinart,2024-12-01,235.4,160.7,SUP00448,296,4.7,18
PROD-GW447,Training Golf Club Edition 808,Sports,Callaway,2021-09-16,264.0,196.79,SUP00001,385,3.7,11
PROD-OA687,Mastering Cooking,Books,Hachette,2022-07-20,28.72,19.64,SUP00439,360,4.7,0
PROD-VR701,Premium Sweater Elite 929,Apparel,Nike,2022-02-17,84.76,55.81,SUP00486,95,3.6,0
PROD-DY140,Essential Toaster Max 607,Home & Garden,Miracle-Gro,2023-01-16,153.22,106.11,SUP00212,468,4.7,18
PROD-XW945,Smart Heater Plus 311,Home & Garden,Dyson,2020-09-09,163.07,128.7,SUP00036,213,4.7,23
PROD-OQ155,The Science,Books,Pearson,2024-04-27,41.03,28.41,SUP00244,113,4.9,0
PROD-NA874,Heavy Duty Lawn Mower Series 140,Home & Garden,Bosch,2021-09-30,282.3,175.53,SUP00040,1706,4.9,7
PROD-ZX660,Regular Dress Elite 193,Apparel,Gap,2016-05-29,110.96,67.58,SUP00347,306,3.5,2
PROD-GF461,Indoor Gloves Max 308,Sports,Decathlon,2018-05-13,647.4,453.31,SUP00269,371,3.9,3
PROD-IU718,Sport Jeans Plus 392,Apparel,H&M,2021-03-09,46.97,35.35,SUP00234,171,4.5,6
PROD-GZ281,Advanced Philosophy,Books,HarperCollins,2017-11-09,29.05,24.08,SUP00053,537,4.7,0
PROD-IQ580,Regular Shoes Model 236,Apparel,Levi's,2021-12-02,150.31,123.62,SUP00408,559,4.0,0
PROD-HZ885,Pro Smartphone Plus 624,Electronics,Sony,2022-04-27,837.28,708.51,SUP00375,955,4.7,18
PROD-SD852,Premium Fan Elite 244,Home & Garden,Dyson,2017-06-04,351.66,273.33,SUP00323,424,3.4,9
PROD-PY595,Casual Jeans Pro 459,Apparel,Nike,2020-09-25,223.92,138.88,SUP00360,633,4.0,0
PROD-YN863,Premium Fan Edition 744,Home & Garden,Black+Decker,2016-09-11,172.95,130.64,SUP00180,237,3.5,14
PROD-YA267,Wireless Monitor Pro 761,Electronics,Asus,2023-10-24,940.2,739.22,SUP00271,122,2.9,20
PROD-FY941,The Travel,Books,Penguin,2020-03-10,26.94,17.9,SUP00056,1150,4.7,0
PROD-NY670,Competition Golf Club Model 564,Sports,Wilson,2019-07-20,344.16,275.66,SUP00134,498,3.5,12
PROD-VO391,Essential Mixer Max 308,Home & Garden,Bosch,2023-12-01,500.0,409.44,SUP00324,461,3.9,17
PROD-IZ545,Premium Coffee Maker Max 795,Home & Garden,Scotts,2022-10-28,254.6,168.53,SUP00172,106,3.4,7
PROD-KR548,Ultra Camera Pro 670,Electronics,Canon,2017-05-04,2000.0,1524.05,SUP00161,378,5.0,29
PROD-SP339,Digital Printer Plus 279,Electronics,Asus,2024-10-04,1123.59,864.69,SUP00034,1045,3.7,15
PROD-GC851,Pro Headphones Pro 665,Electronics,Asus,2016-04-24,1912.98,1366.73,SUP00402,558,4.7,36
PROD-LD365,All-Weather Yoga Mat Edition 460,Sports,Columbia,2022-07-18,657.2,557.29,SUP00460,115,3.6,5
PROD-SC768,Eco Coffee Maker Pro 182,Home & Garden,Miracle-Gro,2017-07-24,192.99,117.97,SUP00294,64,4.7,12
PROD-GC508,Outdoor Dumbbell Set Max 873,Sports,Nike,2020-12-14,206.86,170.44,SUP00177,54,4.8,4
PROD-IT900,Professional Mixer Elite 248,Home & Garden,Bosch,2022-12-01,392.45,240.11,SUP00169,262,4.2,23
PROD-EA402,Formal Sweater Max 672,Apparel,Levi's,2019-04-09,176.6,110.37,SUP00151,174,3.9,3
PROD-EV955,The Self-Help,Books,Hachette,2017-07-05,37.41,22.73,SUP00063,223,4.8,0
PROD-OA465,Premium Coffee Maker X 238,Home & Garden,Dyson,2018-12-23,179.16,133.97,SUP00227,131,4.6,17
PROD-RB180,Wireless TV Edition 110,Electronics,Dell,2017-09-18,1504.91,1177.22,SUP00046,169,3.4,29
PROD-ZE842,Elite Dumbbell Set Pro 483,Sports,The North Face,2024-05-12,671.51,461.42,SUP00362,163,4.6,11
PROD-PE241,Competition Tennis Racket Edition 115,Sports,Callaway,2023-07-22,693.6,487.51,SUP00443,914,4.4,5
PROD-SJ818,Outdoor Yoga Mat Plus 120,Sports,Callaway,2023-10-26,517.6,344.99,SUP00360,1027,4.2,8
PROD-ES130,Introduction to Technology,Books,Simon & Schuster,2022-04-01,12.57,9.48,SUP00091,738,3.3,0
PROD-WB659,Regular Boots Plus 432,Apparel,Adidas,2022-03-08,225.11,188.51,SUP00056,123,4.9,6
PROD-TH912,Indoor Gloves Max 188,Sports,Yonex,2016-05-04,291.62,186.08,SUP00411,283,3.9,8
PROD-CK161,A Guide to Technology,Books,Macmillan,2017-04-25,41.65,31.13,SUP00478,302,3.6,0
PROD-GB993,Training Tennis Racket Max 825,Sports,Wilson,2016-04-12,430.73,273.98,SUP00020,334,4.9,5
PROD-NP955,Eco Lawn Mower Pro 919,Home & Garden,KitchenAid,2024-03-07,250.5,210.91,SUP00439,111,3.6,18
PROD-KU223,Regular Shirt Pro 631,Apparel,Under Armour,2024-04-27,279.9,228.79,SUP00304,546,4.7,0
PROD-GZ687,Sport T-Shirt Edition 757,Apparel,Zara,2016-07-02,111.41,91.11,SUP00041,573,3.8,6
PROD-NT835,Elite Helmet Pro 635,Sports,Adidas,2024-10-29,792.78,630.72,SUP00098,1044,3.8,6
PROD-BZ531,Smart Smartphone Max 141,Electronics,Lenovo,2017-06-10,1070.28,838.15,SUP00149,41,4.3,16
PROD-XO776,HD Headphones Edition 109,Electronics,Canon,2019-09-09,980.91,688.12,SUP00107,211,5.0,17
PROD-YU957,Smart Toaster Elite 220,Home & Garden,Bosch,2016-01-15,408.36,281.89,SUP00276,29,4.0,10
PROD-DR449,Classic Sweater Series 325,Apparel,Nike,2019-08-06,242.73,147.93,SUP00074,164,3.8,1
PROD-OJ821,Essential Vacuum Edition 363,Home & Garden,Philips,2022-07-18,197.64,126.38,SUP00059,132,4.0,11
PROD-GY699,Introduction to Science,Books,Macmillan,2021-01-06,53.09,32.46,SUP00327,430,4.8,0
PROD-SW339,Digital Headphones Max 133,Electronics,Nikon,2021-09-11,1847.76,1379.71,SUP00002,990,3.0,19
PROD-DW812,Slim Fit Jeans Elite 405,Apparel,Puma,2021-08-01,160.38,131.05,SUP00494,744,4.2,6
PROD-PS680,Classic Desk Model 451,Furniture,Crate & Barrel,2017-02-03,1060.23,807.27,SUP00456,561,4.5,55
PROD-PF120,Heavy Duty Lawn Mower Pro 721,Home & Garden,OXO,2024-04-08,203.75,162.29,SUP00410,59,3.9,15
PROD-ZY797,Introduction to Self-Help,Books,Scholastic,2024-05-11,25.24,17.1,SUP00227,383,4.2,0
PROD-JW861,Modern Chair X 826,Furniture,IKEA,2018-08-11,3000.0,2307.23,SUP00187,464,4.4,52
PROD-HE520,Pro Printer Plus 941,Electronics,Lenovo,2016-10-13,1243.3,1032.22,SUP00411,1051,3.9,29
PROD-SB260,Pro Yoga Mat Max 801,Sports,Yonex,2020-05-08,223.18,151.4,SUP00269,416,3.4,7
PROD-DF872,Eco Vacuum Pro 784,Home & Garden,Bosch,2019-03-13,120.72,86.24,SUP00053,861,4.1,15
PROD-NL396,Smart Fan Elite 619,Home & Garden,Rubbermaid,2016-01-16,279.79,228.32,SUP00237,484,4.3,13
PROD-SP507,Pro Gloves Pro 887,Sports,Spalding,2020-05-18,139.83,94.14,SUP00171,89,3.6,8
PROD-DC226,Digital Router Series 511,Electronics,Sony,2016-09-21,593.67,376.04,SUP00429,881,4.3,35
PROD-ZN512,Executive Bench X 511,Furniture,West Elm,2015-06-14,1223.89,868.47,SUP00363,469,3.8,30
PROD-VR847,Elite Helmet Edition 518,Sports,The North Face,2022-01-21,154.07,121.02,SUP00500,257,4.5,11
PROD-KE687,Premium Printer Pro 728,Electronics,HP,2015-05-22,1028.1,844.69,SUP00331,230,4.0,28
PROD-GY150,Executive Bookshelf Series 744,Furniture,Havertys,2016-05-15,1817.38,1537.71,SUP00162,287,4.2,28
PROD-HS545,Slim Fit Sweater Pro 765,Apparel,H&M,2023-04-08,245.86,186.54,SUP00137,968,4.9,0
PROD-HC221,Rustic Cabinet Model 538,Furniture,West Elm,2020-10-23,779.19,502.66,SUP00146,359,4.6,50
PROD-WS905,Ultra Router Max 789,Electronics,Lenovo,2016-11-29,627.32,431.52,SUP00227,2223,4.5,25
PROD-KP637,Executive Dresser Elite 432,Furniture,Ashley,2017-06-15,926.27,663.11,SUP00419,524,4.0,29
PROD-QT940,Compact Sofa Model 471,Furniture,Crate & Barrel,2023-09-29,1177.57,781.34,SUP00155,192,4.5,57
PROD-SO254,Pro Monitor Series 582,Electronics,Canon,2016-08-14,1914.51,1205.38,SUP00089,520,4.8,30
PROD-SL695,Premium Laptop Pro 102,Electronics,HP,2016-06-05,1993.8,1544.92,SUP00125,391,4.1,25
PROD-KO577,Wireless Monitor Edition 807,Electronics,Nikon,2019-01-05,960.55,706.87,SUP00259,274,4.0,13
PROD-FV495,Casual Jeans Edition 522,Apparel,Puma,2018-01-30,192.91,138.53,SUP00301,52,4.5,6
PROD-CK170,Classic Dresser Elite 643,Furniture,Pottery Barn,2021-01-14,3000.0,2048.99,SUP00226,102,3.7,25
PROD-IS331,Modern Cabinet Plus 561,Furniture,Ashley,2015-02-26,983.02,698.85,SUP00167,71,4.5,53
PROD-XN836,Digital TV Pro 702,Electronics,Dell,2021-10-03,1815.96,1346.53,SUP00307,280,4.2,31
PROD-YZ837,Training Treadmill Model 987,Sports,Spalding,2020-09-08,468.67,345.56,SUP00028,381,4.4,4
PROD-FX988,Premium Laptop Edition 164,Electronics,Asus,2018-04-02,825.34,508.3,SUP00105,459,4.6,27
PROD-QG947,Pro Dumbbell Set Pro 286,Sports,Columbia,2017-06-21,288.85,189.46,SUP00016,413,3.8,7
PROD-HN516,Vintage Bench Model 693,Furniture,West Elm,2019-05-28,649.17,541.36,SUP00479,89,4.1,20
PROD-KW359,4K Smartphone Pro 502,Electronics,Asus,2024-06-26,538.66,389.64,SUP00318,556,4.3,16
PROD-RH590,Pro Golf Club Pro 218,Sports,TaylorMade,2019-10-27,338.16,263.57,SUP00321,972,3.6,11
PROD-WH777,Essential Trimmer Plus 782,Home & Garden,Rubbermaid,2018-03-02,165.44,130.74,SUP00238,542,4.3,9
PROD-LG743,Premium Mixer Model 157,Home & Garden,Rubbermaid,2016-01-01,415.94,301.29,SUP00449,700,3.6,8
PROD-GB430,Casual T-Shirt Plus 289,Apparel,Gap,2015-05-08,131.26,97.6,SUP00345,775,2.9,1
PROD-TD630,Classic Dress Series 900,Apparel,Forever 21,2024-06-09,115.38,69.36,SUP00065,276,3.9,0
PROD-BT639,Compact Ottoman Elite 689,Furniture,West Elm,2022-05-04,2286.36,1399.04,SUP00112,402,4.0,49
PROD-RS367,Slim Fit T-Shirt Pro 678,Apparel,Uniqlo,2019-12-02,143.93,111.25,SUP00351,235,3.0,4
PROD-NI335,Slim Fit Sneakers X 222,Apparel,Puma,2017-07-07,157.53,116.2,SUP00488,817,4.5,4
PROD-AV688,Performance Basketball Edition 572,Sports,Callaway,2024-12-25,215.27,170.97,SUP00192,48,4.3,5
PROD-WG114,Mastering Travel,Books,Scholastic,2022-09-09,55.81,44.53,SUP00391,502,4.0,0
PROD-YT202,Executive Bench Edition 346,Furniture,IKEA,2017-01-12,3000.0,1803.47,SUP00260,512,3.3,51
PROD-XX610,Performance Yoga Mat Edition 801,Sports,The North Face,2019-01-19,239.32,191.28,SUP00369,273,4.2,7
PROD-CV512,Performance Treadmill Model 215,Sports,The North Face,2016-09-24,380.19,313.89,SUP00378,770,3.7,8
PROD-LT401,Vintage Bench X 605,Furniture,Ashley,2024-03-23,2651.28,1937.54,SUP00069,700,4.5,47
PROD-DE221,Smart Coffee Maker Max 445,Home & Garden,Miracle-Gro,2016-06-15,133.83,98.79,SUP00083,204,4.4,9
PROD-PA945,Ultra Headphones Elite 164,Electronics,HP,2015-05-05,869.16,680.04,SUP00065,48,4.4,28
PROD-KE174,Premium Blender Plus 928,Home & Garden,Miracle-Gro,2023-10-19,114.59,84.06,SUP00336,740,3.8,20
PROD-GQ345,Premium Router Plus 489,Electronics,Canon,2024-06-22,1458.31,1159.99,SUP00494,564,2.2,29
PROD-QK909,Essential History,Books,Hachette,2019-10-31,27.2,19.69,SUP00500,495,3.9,0
PROD-VX187,Compact Iron X 193,Home & Garden,Dyson,2021-06-30,306.27,233.26,SUP00295,305,4.0,18
PROD-TK247,Eco Vacuum Pro 680,Home & Garden,OXO,2020-08-09,91.33,66.97,SUP00125,568,3.4,17
PROD-ND648,Mastering Technology,Books,Wiley,2020-11-28,56.39,37.36,SUP00367,300,3.6,0
PROD-OW490,Deluxe Mixer Max 615,Home & Garden,OXO,2015-10-22,350.87,213.68,SUP00310,202,4.0,15
PROD-HH819,Slim Fit Shoes Plus 712,Apparel,H&M,2018-03-07,300.0,251.05,SUP00125,402,4.8,4
PROD-XX291,Competition Treadmill Series 219,Sports,Wilson,2019-08-18,581.11,398.15,SUP00431,340,3.9,10
PROD-NU154,Essential History,Books,Hachette,2021-05-27,15.96,12.66,SUP00020,498,4.0,0
PROD-UL721,The Technology,Books,Wiley,2017-06-02,35.43,22.96,SUP00110,181,3.9,0
PROD-VQ349,Premium Smartphone Plus 335,Electronics,Samsung,2019-10-29,1126.36,875.3,SUP00469,1117,4.9,19
PROD-KH704,Compact Cabinet Edition 782,Furniture,La-Z-Boy,2016-05-19,1236.73,900.39,SUP00269,201,4.3,23
PROD-ES676,Training Bicycle Model 716,Sports,TaylorMade,2022-12-19,378.05,315.34,SUP00314,436,4.2,4
PROD-BQ439,A Guide to Business,Books,Hachette,2022-04-05,16.12,11.75,SUP00205,266,4.8,0
PROD-AF898,4K Smartphone X 943,Electronics,Samsung,2019-09-12,1306.91,913.84,SUP00037,476,4.2,27
PROD-KN257,Elite Bicycle Series 660,Sports,Yonex,2019-09-02,328.15,220.73,SUP00096,221,4.4,10
PROD-KK814,Contemporary Bench Max 788,Furniture,Crate & Barrel,2020-12-20,479.79,299.73,SUP00293,568,4.3,17
PROD-DX276,Performance Golf Club X 812,Sports,Nike,2024-01-17,800.0,542.75,SUP00348,323,4.5,9
PROD-QP249,Outdoor Gloves Edition 523,Sports,Spalding,2015-08-14,615.55,408.22,SUP00086,331,4.5,11
PROD-EO843,Executive Ottoman Model 459,Furniture,La-Z-Boy,2020-02-05,2684.0,2011.18,SUP00412,87,3.2,13
PROD-YL264,Mastering Art,Books,Cambridge,2019-05-27,29.08,20.18,SUP00257,559,4.8,0
PROD-JJ108,Classic Shoes Pro 813,Apparel,Puma,2024-04-22,252.99,178.09,SUP00341,162,4.1,6
PROD-GA345,Formal Shoes X 278,Apparel,H&M,2021-11-06,110.97,78.73,SUP00404,484,4.2,5
PROD-SP836,Training Yoga Mat Series 542,Sports,Columbia,2024-08-07,635.35,387.96,SUP00460,565,4.3,5
PROD-JI669,Casual Jeans Max 352,Apparel,Puma,2023-01-13,149.12,114.45,SUP00352,666,3.5,5
PROD-WW688,Indoor Treadmill Elite 967,Sports,Adidas,2023-12-11,528.38,325.75,SUP00187,666,4.3,11
PROD-EC939,Pro Helmet Plus 791,Sports,TaylorMade,2017-06-08,189.95,155.94,SUP00037,88,4.7,7
PROD-ZD276,Professional Heater Model 766,Home & Garden,Miracle-Gro,2021-10-27,500.0,384.83,SUP00376,228,4.5,12
PROD-ZL905,Sport T-Shirt Edition 529,Apparel,Puma,2019-11-14,71.51,49.39,SUP00499,545,3.9,5
PROD-NK300,Vintage Bed Pro 657,Furniture,Crate & Barrel,2017-10-27,1400.47,1099.45,SUP00278,1334,4.0,58
PROD-KZ613,Classic Ottoman Plus 619,Furniture,Crate & Barrel,2023-05-22,2481.06,1538.36,SUP00289,157,2.7,13
PROD-CQ680,Premium Smartphone Elite 373,Electronics,Canon,2020-11-19,558.47,414.06,SUP00375,118,3.9,10
PROD-CR434,Comfort Pants Elite 111,Apparel,Forever 21,2019-05-13,158.72,115.18,SUP00351,396,4.8,1
PROD-CN945,Wireless Smartphone Edition 650,Electronics,LG,2019-02-24,1022.31,679.76,SUP00009,421,4.1,16
PROD-RR501,Casual Boots Pro 249,Apparel,Under Armour,2024-06-19,300.0,233.11,SUP00225,439,4.4,4
PROD-LM131,Practical Fiction,Books,Hachette,2020-10-10,29.52,18.54,SUP00434,619,3.7,0
PROD-TX188,Digital Laptop Plus 596,Electronics,Samsung,2023-11-04,687.85,545.18,SUP00421,749,4.5,26
PROD-TT603,Vintage Desk Elite 849,Furniture,Havertys,2015-04-28,1889.3,1320.07,SUP00403,490,3.9,24
PROD-LK609,Sport Shoes Series 429,Apparel,Puma,2019-03-13,231.91,154.03,SUP00126,216,4.9,2
PROD-MC511,Eco Toaster Pro 955,Home & Garden,OXO,2016-09-27,357.6,276.91,SUP00231,98,4.1,17
PROD-XU312,A Guide to Philosophy,Books,Scholastic,2021-09-08,15.28,9.75,SUP00365,1,4.2,0
PROD-UZ279,Rustic Bench Pro 535,Furniture,Havertys,2021-01-04,720.87,593.33,SUP00236,358,3.9,28
PROD-BU168,Luxury Bed Pro 777,Furniture,West Elm,2023-03-28,1385.22,1060.83,SUP00004,395,3.1,53
PROD-AZ303,Premium Printer Edition 465,Electronics,Dell,2017-03-04,2000.0,1391.21,SUP00364,310,3.2,19
PROD-ZX745,A Guide to Art,Books,Penguin,2015-03-16,10.53,7.68,SUP00143,147,4.5,0
PROD-WB569,Regular Shirt Series 684,Apparel,Adidas,2021-02-04,212.25,131.91,SUP00432,336,3.9,5
PROD-DO740,Pro Headphones Elite 210,Electronics,Nikon,2023-11-09,1165.96,797.72,SUP00390,145,3.0,28
PROD-IV168,Compact Ottoman Elite 244,Furniture,Havertys,2023-05-27,900.47,585.06,SUP00171,554,3.0,40
PROD-UB322,All-Weather Basketball Plus 540,Sports,Spalding,2018-11-06,560.58,471.13,SUP00459,292,3.8,4
PROD-BM710,Rustic Bookshelf Max 700,Furniture,Havertys,2018-03-30,1242.66,918.05,SUP00239,689,4.3,20
PROD-CM200,Wireless Speaker Pro 981,Electronics,Canon,2018-10-18,1193.02,991.44,SUP00348,374,4.1,15
PROD-HL729,Complete Cooking,Books,Cambridge,2015-05-19,16.83,12.17,SUP00249,233,4.4,0
PROD-OW100,Slim Fit Boots Max 307,Apparel,Nike,2017-10-26,229.67,156.36,SUP00189,413,3.3,1
PROD-EJ676,Pro Speaker Series 688,Electronics,LG,2015-12-21,654.29,541.27,SUP00466,522,2.6,31
PROD-IF802,HD Router Max 286,Electronics,Canon,2015-06-20,814.71,556.61,SUP00333,535,3.6,17
PROD-KP274,Heavy Duty Blender Edition 308,Home & Garden,Cuisinart,2015-11-16,327.71,270.09,SUP00490,493,2.9,24
PROD-LG793,Formal Pants Pro 613,Apparel,Uniqlo,2022-07-02,242.13,175.05,SUP00125,396,3.7,3
PROD-AM494,Ultra Headphones Model 732,Electronics,HP,2023-01-23,1150.24,845.3,SUP00405,1165,3.9,25
PROD-TN641,HD Router Max 948,Electronics,Dell,2018-03-07,1274.24,982.11,SUP00085,289,3.5,8
PROD-YJ905,Formal Jacket Max 807,Apparel,Forever 21,2020-08-26,133.11,99.49,SUP00134,412,3.6,2
PROD-PM153,Pro Yoga Mat Max 894,Sports,Spalding,2022-10-14,463.24,297.64,SUP00219,973,4.3,8
PROD-VJ452,HD Headphones Series 206,Electronics,LG,2016-05-20,1213.42,1011.42,SUP00284,964,3.7,6
PROD-OE729,Ultra Smartphone Max 526,Electronics,Nikon,2019-09-28,1715.0,1361.19,SUP00137,324,3.3,14
PROD-RW572,Modern Chair Elite 250,Furniture,Rooms To Go,2022-05-03,1301.76,1048.83,SUP00181,531,4.4,50
PROD-VA527,Modern Desk Elite 298,Furniture,Pottery Barn,2023-11-20,2372.38,1502.03,SUP00142,269,3.4,56
PROD-VC459,Modern Ottoman Plus 405,Furniture,Ethan Allen,2018-05-18,1028.6,799.88,SUP00490,609,4.9,32
PROD-CH298,Rustic Table Pro 158,Furniture,Havertys,2022-02-08,1828.02,1338.41,SUP00060,453,4.6,17
PROD-YE158,Pro Treadmill Edition 240,Sports,The North Face,2016-12-30,313.79,199.29,SUP00088,514,4.1,10
PROD-OY959,Casual Pants Model 312,Apparel,H&M,2015-08-13,206.07,173.52,SUP00246,694,3.5,6
PROD-YN780,HD Smartphone Pro 219,Electronics,Sony,2024-11-13,1493.88,1037.39,SUP00494,409,4.1,35
PROD-ER913,Wireless Router Edition 847,Electronics,Nikon,2015-03-16,1679.76,1198.72,SUP00423,390,3.2,35
PROD-CU559,Classic Jeans X 214,Apparel,Adidas,2020-07-23,122.99,81.0,SUP00446,328,4.1,3
PROD-JZ949,All-Weather Helmet Pro 111,Sports,Yonex,2016-02-24,278.03,174.52,SUP00351,263,4.6,10
PROD-FV636,Essential Heater Edition 760,Home & Garden,Miracle-Gro,2024-06-05,305.21,189.27,SUP00147,81,4.6,10
PROD-XI328,Modern Chair X 165,Furniture,Wayfair,2022-01-09,1684.81,1274.08,SUP00063,202,4.4,50
PROD-WG434,Deluxe Mixer Edition 734,Home & Garden,Bosch,2021-01-15,296.55,195.43,SUP00265,369,4.4,13
